"id_block" "species" "sample_size" "slope_temperature" "slope_rainfall" "abs_slope_temperature" "abs_slope_rainfall" "fam_sys_known50" "fam_sys_inferred50" "coop_num" "hand_wing_index" "migration" "mass" "logmass" "latitude" "abs_latitude"
"2008" "710098_1" "Struthio_camelus" 17 0.206791463542067 0.06983654221 0.206791463542067 0.06983654221 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -17.429808 17.429808
"2009" "7101_1" "Pluvialis_squatarola" 11 0.161520659658 0.267527807446667 0.161520659658 0.267527807446667 "no_fam" "1_no_fam" 1 60.1 3 250 5.52146091786225 40.67389 40.67389
"2010" "710100_1" "Struthio_camelus" 15 0.135534502825333 -0.1100028417278 0.135534502825333 0.1100028417278 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -18.628175 18.628175
"2011" "710101_2" "Struthio_camelus" 15 0.183492392492333 -0.216041495656967 0.183492392492333 0.216041495656967 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -18.25724 18.25724
"2012" "710102_1" "Struthio_camelus" 17 0.256688505612867 -0.1260036395704 0.256688505612867 0.1260036395704 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -19.178678 19.178678
"2013" "710105_1" "Struthio_camelus" 17 0.1477846418921 0.0415129657920667 0.1477846418921 0.0415129657920667 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -17.933221 17.933221
"2014" "710106_2" "Struthio_camelus" 14 0.258028359510267 -0.106623737044333 0.258028359510267 0.106623737044333 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -18.791559 18.791559
"2015" "710107_1" "Struthio_camelus" 14 0.125481795225167 -0.00389936372583333 0.125481795225167 0.00389936372583333 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -18.748549 18.748549
"2016" "710113_1" "Struthio_camelus" 17 0.1310570937506 -0.0112984059682333 0.1310570937506 0.0112984059682333 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -19.8109 19.8109
"2017" "710114_1" "Struthio_camelus" 17 0.0562985400587333 -0.122866784919867 0.0562985400587333 0.122866784919867 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -18.845209 18.845209
"2018" "710115_1" "Struthio_camelus" 17 0.738946545083333 -0.157052797376 0.738946545083333 0.157052797376 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -18.19587 18.19587
"2019" "710116_1" "Struthio_camelus" 17 -0.359657464811333 0.183340799350667 0.359657464811333 0.183340799350667 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -19.107503 19.107503
"2020" "710117_1" "Struthio_camelus" 17 -0.054709319153 -0.0220729025023333 0.054709319153 0.0220729025023333 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -20.780045 20.780045
"2021" "710118_1" "Struthio_camelus" 17 0.63147595101 -0.255533945303333 0.63147595101 0.255533945303333 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -20.359483 20.359483
"2022" "710119_1" "Struthio_camelus" 17 -0.440777565566333 0.217550636860833 0.440777565566333 0.217550636860833 "family" "2_family" 2 0.1 1 111000 11.6172854802945 -21.337136 21.337136
"2023" "7102_1" "Pluvialis_squatarola" 13 0.159852730074067 -0.145209576177 0.159852730074067 0.145209576177 "no_fam" "1_no_fam" 1 60.1 3 250 5.52146091786225 39.82278 39.82278
"2024" "7104_1" "Calidris_canutus" 13 0.581537173636333 -0.451737772925333 0.581537173636333 0.451737772925333 "no_fam" "1_no_fam" 1 57.9 3 141.9 4.955122584166 39.82278 39.82278
"2025" "7105_1" "Vanellus_vanellus" 13 0.361806783487777 0.390486715721667 0.361806783487777 0.390486715721667 "no_fam" "1_no_fam" 1 40.2 2 218.4 5.38632824387075 40.67389 40.67389
"2026" "7107_1" "Calidris_minuta" 13 -0.121607874319167 -0.0850781311970667 0.121607874319167 0.0850781311970667 "no_fam" "1_no_fam" 1 50.6 3 21.1 3.04927304048202 40.67389 40.67389
"2027" "7163_1" "Haematopus_ostralegus" 12 0.347457991704667 -0.267861004825 0.347457991704667 0.267861004825 "no_fam" "1_no_fam" 1 51.2 1 526 6.26530121273771 39.82278 39.82278
"2028" "7166_1" "Mergus_merganser" 23 0.1066713966274 0.0105303674438667 0.1066713966274 0.0105303674438667 "no_fam" "1_no_fam" 1 46 3 1451 7.28000825288419 39.82278 39.82278
"2029" "7169_4" "Tachybaptus_ruficollis" 23 -0.174424234309667 -0.317555412774333 0.174424234309667 0.317555412774333 "no_fam" "1_no_fam" 1 32.2 1 169.4 5.13226278221795 40.71028 40.71028
"2030" "7171_4" "Podiceps_nigricollis" 23 0.1663101209425 0.0549123032013 0.1663101209425 0.0549123032013 "no_fam" "1_no_fam" 1 44 3 412.4 6.02199375214281 40.71028 40.71028
"2031" "7175_3" "Ardea_ibis" 20 -0.119183146216867 0.00494597431224667 0.119183146216867 0.00494597431224667 "no_fam" "1_no_fam" 1 29.9 2 366 5.90263333340137 40.71028 40.71028
"2032" "7176_4" "Egretta_garzetta" 20 0.160600125696667 -0.0941936219366 0.160600125696667 0.0941936219366 "no_fam" "1_no_fam" 1 33.1 2 312 5.74300318780948 40.71028 40.71028
"2033" "7177_2" "Ardea_alba" 19 -0.00765523916183333 0.0412472578442 0.00765523916183333 0.0412472578442 "no_fam" "1_no_fam" 1 32.1 2 871.3 6.76998634923724 40.71028 40.71028
"2034" "7179_2" "Plegadis_falcinellus" 15 0.138650707812667 0.0579515571416667 0.138650707812667 0.0579515571416667 NA "1_no_fam" 1 38.9 2 626.6 6.44030837851809 40.71028 40.71028
"2035" "7180_3" "Platalea_leucorodia" 15 -0.159533056307333 -0.110491432831533 0.159533056307333 0.110491432831533 "no_fam" "1_no_fam" 1 40.4 2 1868 7.53262361878879 40.71028 40.71028
"2036" "7181_4" "Phoenicopterus_roseus" 23 0.196138672582367 0.0935716205436333 0.196138672582367 0.0935716205436333 NA NA NA 41.6 2 3031.6 8.01684581193787 40.71028 40.71028
"2037" "7182_4" "Anser_anser" 23 -0.0596871978707 -0.0647724838469 0.0596871978707 0.0647724838469 "family" "2_family" 2 47.2 3 3302.4 8.10240475584719 40.71028 40.71028
"2038" "7188_1" "Anas_acuta" 10 0.178370540917 -0.202038670668333 0.178370540917 0.202038670668333 "no_fam" "1_no_fam" 1 57.8 3 944.6 6.85076155746202 40.71028 40.71028
"2039" "7188_2" "Anas_acuta" 23 0.143559894888 -0.0493746191959 0.143559894888 0.0493746191959 "no_fam" "1_no_fam" 1 57.8 3 944.6 6.85076155746202 40.71028 40.71028
"2040" "7192_1" "Aythya_fuligula" 10 0.561539676161 -0.181070426448 0.561539676161 0.181070426448 "no_fam" "1_no_fam" 1 50.1 2 701.2 6.55279315304708 40.71028 40.71028
"2041" "7192_2" "Aythya_fuligula" 23 0.442843098531667 0.239388701727367 0.442843098531667 0.239388701727367 "no_fam" "1_no_fam" 1 50.1 2 701.2 6.55279315304708 40.71028 40.71028
"2042" "7198_1" "Circus_cyaneus" 17 -0.6575568774 -0.182216041501533 0.6575568774 0.182216041501533 "no_fam" "1_no_fam" 1 44.7 3 393 5.97380961186926 40.71028 40.71028
"2043" "7206_3" "Charadrius_hiaticula" 23 -0.0525989296569 0.105570004243133 0.0525989296569 0.105570004243133 "no_fam" "1_no_fam" 1 53.5 2 64 4.15888308335967 40.71028 40.71028
"2044" "7207_3" "Anarhynchus_alexandrinus" 23 -0.293673540346667 0.0226302148340233 0.293673540346667 0.0226302148340233 "no_fam" "1_no_fam" 1 55 2 42.3 3.74478708605223 40.71028 40.71028
"2045" "7210_3" "Vanellus_vanellus" 23 0.00407476212933333 -0.0466762549045667 0.00407476212933333 0.0466762549045667 "no_fam" "1_no_fam" 1 40.2 2 218.4 5.38632824387075 40.71028 40.71028
"2046" "7212_4" "Calidris_alba" 23 -0.363383690966667 0.130760168119833 0.363383690966667 0.130760168119833 "no_fam" "1_no_fam" 1 52.3 3 51.7 3.94545778151438 40.71028 40.71028
"2047" "7213_3" "Calidris_minuta" 23 -0.186896877390833 0.0653103272213333 0.186896877390833 0.0653103272213333 "no_fam" "1_no_fam" 1 50.6 3 21.1 3.04927304048202 40.71028 40.71028
"2048" "7215_3" "Calidris_alpina" 23 0.0320330539235667 0.0981382868462667 0.0320330539235667 0.0981382868462667 "no_fam" "1_no_fam" 1 53.4 3 51.9 3.94931879017184 40.71028 40.71028
"2049" "7216_2" "Calidris_pugnax" 23 -0.352219509020667 -0.00118184518643333 0.352219509020667 0.00118184518643333 "no_fam" "1_no_fam" 1 51 3 131.7 4.88052660874924 40.71028 40.71028
"2050" "7217_3" "Gallinago_gallinago" 23 -0.04008177396451 0.0424273476248667 0.04008177396451 0.0424273476248667 NA NA NA 44.3 3 112.9 4.72650247115562 40.71028 40.71028
"2051" "7220_4" "Arenaria_interpres" 23 0.038129313796 0.0245699344437 0.038129313796 0.0245699344437 "no_fam" "1_no_fam" 1 55.6 3 136 4.91265488573605 40.71028 40.71028
"2052" "7226_3" "Numenius_arquata" 23 0.583334398102567 0.0910943979651 0.583334398102567 0.0910943979651 "no_fam" "1_no_fam" 1 53.2 3 803 6.68835471394676 40.71028 40.71028
"2053" "7228_3" "Tringa_erythropus" 23 -0.117550859051 -0.0649347132537 0.117550859051 0.0649347132537 NA NA NA 50.8 3 158 5.06259503302697 40.71028 40.71028
"2054" "7229_3" "Tringa_glareola" 15 0.559554378878667 0.0348171057917 0.559554378878667 0.0348171057917 "no_fam" "1_no_fam" 1 48.4 3 62.1 4.12874598893943 40.71028 40.71028
"2055" "7230_3" "Tringa_nebularia" 23 0.269148863782667 -0.06411929716842 0.269148863782667 0.06411929716842 NA NA NA 52.1 3 187 5.23110861685459 40.71028 40.71028
"2056" "7231_4" "Tringa_ochropus" 21 0.004070166364 0.0339561785823333 0.004070166364 0.0339561785823333 NA NA NA 45.8 3 71.4 4.26829786934554 40.71028 40.71028
"2057" "7232_3" "Tringa_totanus" 23 -0.0175424271528333 -0.00337986064733333 0.0175424271528333 0.00337986064733333 NA NA NA 47.2 3 129 4.85981240436167 40.71028 40.71028
"2058" "7234_2" "Phalacrocorax_carbo" 29 0.0398628442444333 -0.0213072774642333 0.0398628442444333 0.0213072774642333 "no_fam" "1_no_fam" 1 37.1 2 2529 7.83557924666997 45.8 45.8
"2059" "7235_1" "Microcarbo_pygmaeus" 10 0.130564257424333 0.296167819235333 0.130564257424333 0.296167819235333 "no_fam" "1_no_fam" 1 31.8 2 676 6.51619307604296 45.8 45.8
"2060" "7235_2" "Microcarbo_pygmaeus" 13 0.682620153428 -0.399207201842767 0.682620153428 0.399207201842767 "no_fam" "1_no_fam" 1 31.8 2 676 6.51619307604296 45.8 45.8
"2061" "7237_1" "Ardea_cinerea" 16 -0.01338087846977 -0.0366118225192 0.01338087846977 0.0366118225192 NA "1_no_fam" 1 34.6 1 1443 7.27447955877387 45.8 45.8
"2062" "7239_2" "Egretta_garzetta" 21 -0.00181493879523333 -0.0308547884774 0.00181493879523333 0.0308547884774 "no_fam" "1_no_fam" 1 33.1 2 312 5.74300318780948 45.8 45.8
"2063" "7240_2" "Ardeola_ralloides" 9 -0.38262574828 0.403053040083667 0.38262574828 0.403053040083667 NA "1_no_fam" 1 32.4 3 287 5.65948221575962 45.8 45.8
"2064" "7290_1" "Phalacrocorax_carbo" 17 0.330476893899667 0.1736736000959 0.330476893899667 0.1736736000959 "no_fam" "1_no_fam" 1 37.1 2 2529 7.83557924666997 46.4 46.4
"2065" "7301_1" "Phalacrocorax_carbo" 16 -0.0654986280140333 -0.0426587140539667 0.0654986280140333 0.0426587140539667 "no_fam" "1_no_fam" 1 37.1 2 2529 7.83557924666997 46.25 46.25
"2066" "7318_1" "Phalacrocorax_carbo" 11 -0.0196320238978 -0.03736089266086 0.0196320238978 0.03736089266086 "no_fam" "1_no_fam" 1 37.1 2 2529 7.83557924666997 46.25 46.25
"2067" "7330_1" "Phalacrocorax_carbo" 32 -0.0291136311823 -0.07241984165885 0.0291136311823 0.07241984165885 "no_fam" "1_no_fam" 1 37.1 2 2529 7.83557924666997 45.9 45.9
"2068" "7331_2" "Ardeola_ralloides" 10 0.00821165029843333 -0.0129045399855667 0.00821165029843333 0.0129045399855667 NA "1_no_fam" 1 32.4 3 287 5.65948221575962 45.9 45.9
"2069" "7332_1" "Ardea_alba" 15 0.228564912332667 -0.116527434546333 0.228564912332667 0.116527434546333 "no_fam" "1_no_fam" 1 32.1 2 871.3 6.76998634923724 45.9 45.9
"2070" "7333_1" "Egretta_garzetta" 15 -0.0187187288285 -0.0860237026041533 0.0187187288285 0.0860237026041533 "no_fam" "1_no_fam" 1 33.1 2 312 5.74300318780948 45.9 45.9
"2071" "7334_1" "Ardea_cinerea" 15 0.0581560988078333 -0.0390897575815 0.0581560988078333 0.0390897575815 NA "1_no_fam" 1 34.6 1 1443 7.27447955877387 45.9 45.9
"2072" "7339_1" "Mareca_strepera" 15 -0.1068251572513 0.1475258470339 0.1068251572513 0.1475258470339 "no_fam" "1_no_fam" 1 54.8 2 915.6 6.81957958807841 45.9 45.9
"2073" "7340_1" "Netta_rufina" 15 -0.2331513125728 -0.0591106392566667 0.2331513125728 0.0591106392566667 "no_fam" "1_no_fam" 1 47.5 2 1118 7.01929665371504 45.9 45.9
"2074" "7343_1" "Gallinula_chloropus" 15 0.287546401735333 -0.0083873184517 0.287546401735333 0.0083873184517 "coop_families" "3_coop_families" 3 32.2 1 339.6 5.82776845443719 45.9 45.9
"2075" "7345_1" "Haematopus_ostralegus" 15 0.0747725502608333 -0.1134227548491 0.0747725502608333 0.1134227548491 "no_fam" "1_no_fam" 1 51.2 1 526 6.26530121273771 45.9 45.9
"2076" "7346_1" "Ichthyaetus_ichthyaetus" 15 0.318463927019267 -0.0166748787616667 0.318463927019267 0.0166748787616667 NA NA NA 54.7 3 1378.8 7.22896883464271 45.9 45.9
"2077" "7347_1" "Larus_cachinnans" 15 0.0363511085475333 -0.0102425195219333 0.0363511085475333 0.0102425195219333 NA NA NA 56.5 3 1111.9 7.0138255427092 45.9 45.9
"2078" "7348_1" "Hydroprogne_caspia" 15 0.0722919450470333 -0.0540715845958 0.0722919450470333 0.0540715845958 "family" "2_family" 2 65.1 3 655 6.48463523563525 45.9 45.9
"2079" "7371_1" "Ardea_purpurea" 26 -0.104701925155133 0.0475644293799273 0.104701925155133 0.0475644293799273 "no_fam" "1_no_fam" 1 33.9 3 1064.5 6.97026048433353 43.56667 43.56667
"2080" "7372_1" "Ardea_purpurea" 26 0.184346811018433 0.0603910762633533 0.184346811018433 0.0603910762633533 "no_fam" "1_no_fam" 1 33.9 3 1064.5 6.97026048433353 43.66667 43.66667
"2081" "7374_1" "Egretta_garzetta" 35 -0.0976216245584333 0.0430871631451367 0.0976216245584333 0.0430871631451367 "no_fam" "1_no_fam" 1 33.1 2 312 5.74300318780948 43.56667 43.56667
"2082" "7375_3" "Ardea_ibis" 36 0.053544667470325 0.0172025385916667 0.053544667470325 0.0172025385916667 "no_fam" "1_no_fam" 1 29.9 2 366 5.90263333340137 43.56667 43.56667
"2083" "7377_1" "Nycticorax_nycticorax" 35 0.1453656060972 0.0167653071025633 0.1453656060972 0.0167653071025633 "no_fam" "1_no_fam" 1 33.1 3 810 6.69703424766648 43.56667 43.56667
"2084" "7378_1" "Ardeola_ralloides" 35 0.286742069831333 -0.00104557615406333 0.286742069831333 0.00104557615406333 NA "1_no_fam" 1 32.4 3 287 5.65948221575962 43.56667 43.56667
"2085" "7387_1" "Anas_acuta" 33 -0.0361205518556667 0.0677915911424333 0.0361205518556667 0.0677915911424333 "no_fam" "1_no_fam" 1 57.8 3 944.6 6.85076155746202 43.56667 43.56667
"2086" "7392_1" "Aythya_fuligula" 33 -0.3506800914743 0.0507895935138333 0.3506800914743 0.0507895935138333 "no_fam" "1_no_fam" 1 50.1 2 701.2 6.55279315304708 43.56667 43.56667
"2087" "7397_1" "Glareola_pratincola" 16 0.102304941356483 -0.0188693501727633 0.102304941356483 0.0188693501727633 "no_fam" "1_no_fam" 1 60.7 3 84.9 4.4414740933173 43.56667 43.56667
"2088" "7399_11" "Chroicocephalus_genei" 9 0.341013477983333 0.0946502233096333 0.341013477983333 0.0946502233096333 NA NA NA 56.9 2 281 5.63835466933375 43.56667 43.56667
"2089" "7749_1" "Calidris_temminckii" 9 9.71627964333334e-05 0.0269500493973 9.71627964333334e-05 0.0269500493973 "no_fam" "1_no_fam" 1 50 3 23 3.13549421592915 63.86667 63.86667
"2090" "7815_1" "Phoebetria_fusca" 26 0.130799948428333 0.000649034764953333 0.130799948428333 0.000649034764953333 "no_fam" "1_no_fam" 1 68.3 2 2553.7 7.84529856688974 -46.41667 46.41667
"2091" "7816_1" "Phoebetria_palpebrata" 25 -0.00326650133999567 -0.0007049509889831 0.00326650133999567 0.0007049509889831 "no_fam" "1_no_fam" 1 69 2 3150 8.05515773181968 -46.41667 46.41667
"2092" "7817_1" "Macronectes_halli" 25 -0.0108406775748667 -0.000960357031723333 0.0108406775748667 0.000960357031723333 "no_fam" "1_no_fam" 1 43.7 2 4206.3 8.34433868039519 -46.41667 46.41667
"2093" "7818_1" "Macronectes_giganteus" 25 -0.00199881251012667 -0.000876176284789333 0.00199881251012667 0.000876176284789333 "no_fam" "1_no_fam" 1 44.8 2 3591.7 8.18638090700323 -46.41667 46.41667
"2094" "782_2" "Platalea_minor" 12 0.377193365474667 0.00909202742698667 0.377193365474667 0.00909202742698667 "no_fam" "1_no_fam" 1 40.1 2 1228 7.11314210870709 22.3525 22.3525
"2095" "7822_1" "Diomedea_exulans" 40 -0.0254886613101167 -0.00480671287652333 0.0254886613101167 0.00480671287652333 "no_fam" "1_no_fam" 1 56.4 2 6961.3 8.84812151749615 -46.41667 46.41667
"2096" "8011_1" "Rissa_tridactyla" 41 0.0172565685024667 -0.0318961727638577 0.0172565685024667 0.0318961727638577 "no_fam" "1_no_fam" 1 59.4 2 416 6.03068526026126 68.81361 68.81361
"2097" "8090_1" "Gavia_stellata" 9 0.012813420007 0.0458742599142 0.012813420007 0.0458742599142 "no_fam" "1_no_fam" 1 47.6 3 1486 7.3038432252777 72.5 72.5
"2098" "8096_1" "Charadrius_hiaticula" 19 -0.0209710897994 -0.0629004982202333 0.0209710897994 0.0629004982202333 "no_fam" "1_no_fam" 1 53.5 2 64 4.15888308335967 72.5 72.5
"2099" "8097_1" "Calidris_canutus" 19 0.0446541160116667 0.00772373453458 0.0446541160116667 0.00772373453458 "no_fam" "1_no_fam" 1 57.9 3 141.9 4.955122584166 72.5 72.5
"2100" "8098_1" "Calidris_alba" 19 -0.0682445765080333 -0.115980168716333 0.0682445765080333 0.115980168716333 "no_fam" "1_no_fam" 1 52.3 3 51.7 3.94545778151438 72.5 72.5
"2101" "8099_1" "Calidris_alpina" 19 0.212984057031 0.0374410088038333 0.212984057031 0.0374410088038333 "no_fam" "1_no_fam" 1 53.4 3 51.9 3.94931879017184 72.5 72.5
"2102" "8100_1" "Arenaria_interpres" 19 -0.03792275498 -0.0605936531926 0.03792275498 0.0605936531926 "no_fam" "1_no_fam" 1 55.6 3 136 4.91265488573605 72.5 72.5
"2103" "8129_3" "Fratercula_arctica" 9 -0.0380566073292667 0.033078128503 0.0380566073292667 0.033078128503 "no_fam" "1_no_fam" 1 51.6 3 593 6.38519439899773 69.17111 69.17111
"2104" "8157_1" "Eudyptula_minor" 30 -0.0429579978154333 -0.0132984769945333 0.0429579978154333 0.0132984769945333 "no_fam" "1_no_fam" 1 5.6 2 1107.8 7.010131345599 -38.45 38.45
"2105" "8166_2" "Cepphus_grylle" 17 0.0204798141143 -0.00389599384092867 0.0204798141143 0.00389599384092867 "no_fam" "1_no_fam" 1 43.1 3 378 5.93489419561959 65.37361 65.37361
"2106" "8167_1" "Cepphus_grylle" 27 0.004185092354669 0.0582661804188333 0.004185092354669 0.0582661804188333 "no_fam" "1_no_fam" 1 43.1 3 378 5.93489419561959 71.23778 71.23778
"2107" "8237_1" "Somateria_spectabilis" 11 -0.097188906699 0.0567076491573333 0.097188906699 0.0567076491573333 "no_fam" "1_no_fam" 1 48.9 3 1616.7 7.38814231360756 74.08333 74.08333
"2108" "8238_1" "Clangula_hyemalis" 12 0.06298088653335 0.0115432310631667 0.06298088653335 0.0115432310631667 "no_fam" "1_no_fam" 1 50.9 3 871 6.7696419768525 74.08333 74.08333
"2109" "8240_1" "Charadrius_hiaticula" 12 -0.161215382696767 -0.0071195637104 0.161215382696767 0.0071195637104 "no_fam" "1_no_fam" 1 53.5 2 64 4.15888308335967 74.08333 74.08333
"2110" "8241_1" "Calidris_canutus" 12 -0.0635763440465333 0.0256029509513 0.0635763440465333 0.0256029509513 "no_fam" "1_no_fam" 1 57.9 3 141.9 4.955122584166 74.08333 74.08333
"2111" "8242_1" "Calidris_alba" 12 -0.1432676561483 -0.0377241772876067 0.1432676561483 0.0377241772876067 "no_fam" "1_no_fam" 1 52.3 3 51.7 3.94545778151438 74.08333 74.08333
"2112" "8243_1" "Calidris_alpina" 12 -0.0256856593384333 0.00767026322868667 0.0256856593384333 0.00767026322868667 "no_fam" "1_no_fam" 1 53.4 3 51.9 3.94931879017184 74.08333 74.08333
"2113" "8244_1" "Phalaropus_lobatus" 12 0.157329643985883 0.216752890358 0.157329643985883 0.216752890358 "no_fam" "1_no_fam" 1 49.6 3 36.7 3.60277675506052 74.08333 74.08333
"2114" "8246_1" "Stercorarius_longicaudus" 12 0.0100395731401 -0.00815938803832 0.0100395731401 0.00815938803832 "no_fam" "1_no_fam" 1 60.2 3 287.9 5.66261319761813 74.08333 74.08333
"2115" "8247_1" "Arenaria_interpres" 12 -0.049496614744 -0.0440002292060667 0.049496614744 0.0440002292060667 "no_fam" "1_no_fam" 1 55.6 3 136 4.91265488573605 74.08333 74.08333
"2116" "8249_1" "Plectrophenax_nivalis" 12 0.18687873129 0.119831016933 0.18687873129 0.119831016933 "no_fam" "1_no_fam" 1 38.6 3 42.2 3.74242022104197 74.08333 74.08333
"2117" "8251_1" "Haliaeetus_albicilla" 57 0.0165346557262 -0.00115871483271667 0.0165346557262 0.00115871483271667 "no_fam" "1_no_fam" 1 38 2 4729.3 8.46153247899081 65 65
"2118" "8252_1" "Haliaeetus_albicilla" 13 -0.143327978076667 -0.0031053752707 0.143327978076667 0.0031053752707 "no_fam" "1_no_fam" 1 38 2 4729.3 8.46153247899081 56.16667 56.16667
"2119" "8275_1" "Haliaeetus_albicilla" 57 0.000514152148387333 0.00129612010031033 0.000514152148387333 0.00129612010031033 "no_fam" "1_no_fam" 1 38 2 4729.3 8.46153247899081 68 68
"2120" "8276_1" "Haliaeetus_albicilla" 37 0.00321451477814667 0.00282235965708333 0.00321451477814667 0.00282235965708333 "no_fam" "1_no_fam" 1 38 2 4729.3 8.46153247899081 68 68
"2121" "8412_1" "Uria_aalge" 9 0.233681135113333 0.00838840360937667 0.233681135113333 0.00838840360937667 "no_fam" "1_no_fam" 1 57.5 3 991.9 6.89962229575195 64.58333 64.58333
"2122" "8422_1" "Anser_caerulescens" 33 -0.00185960503187333 0.00401437229913333 0.00185960503187333 0.00401437229913333 "family" "2_family" 2 52.5 3 2636.2 7.87709376527837 71.23333 71.23333
"2123" "8424_1" "Haliaeetus_pelagicus" 25 0.191969452596333 0.0658110562592333 0.191969452596333 0.0658110562592333 NA NA NA 31.1 3 7757 8.95635094049087 51.45 51.45
"2124" "8428_2" "Fratercula_cirrhata" 12 -0.0702993105756 -0.0164723316174267 0.0702993105756 0.0164723316174267 "no_fam" "1_no_fam" 1 50.5 3 774.4 6.65208853596237 54.08333 54.08333
"2125" "8429_1" "Fratercula_cirrhata" 9 0.0606761300947667 0.0310560280752333 0.0606761300947667 0.0310560280752333 "no_fam" "1_no_fam" 1 50.5 3 774.4 6.65208853596237 57.15 57.15
"2126" "8430_1" "Fratercula_cirrhata" 10 0.0591596570516 0.0272099282911667 0.0591596570516 0.0272099282911667 "no_fam" "1_no_fam" 1 50.5 3 774.4 6.65208853596237 58.91667 58.91667
"2127" "8490_1" "Phoenicopterus_ruber" 9 -0.7908665594937 -0.0715689267106667 0.7908665594937 0.0715689267106667 "no_fam" "1_no_fam" 1 47.5 1 3031.6 8.01684581193787 -0.95222 0.95222
"2128" "8492_1" "Phoenicopterus_ruber" 18 -0.366214568185 -0.0621891163733333 0.366214568185 0.0621891163733333 "no_fam" "1_no_fam" 1 47.5 1 3031.6 8.01684581193787 -1.00389 1.00389
"2129" "8513_1" "Circus_pygargus" 19 -0.425916815049667 -0.251890636084667 0.425916815049667 0.251890636084667 "no_fam" "1_no_fam" 1 52 3 310.8 5.73914961849349 45.95 45.95
"2130" "8517_1" "Circus_pygargus" 10 -0.7870397061 0.0414337621340367 0.7870397061 0.0414337621340367 "no_fam" "1_no_fam" 1 52 3 310.8 5.73914961849349 46.18333 46.18333
"2131" "8542_1" "Uria_aalge" 19 0.0223205110564833 0.000122432771333333 0.0223205110564833 0.000122432771333333 "no_fam" "1_no_fam" 1 57.5 3 991.9 6.89962229575195 51.66667 51.66667
"2132" "8550_1" "Gliciphila_melanops" 17 0.263429239599133 -0.193561651504667 0.263429239599133 0.193561651504667 NA "1_no_fam" 1 23.9 1 18.2 2.90142159408275 -35.75 35.75
"2133" "8562_1" "Pezoporus_wallicus" 11 0.314727090298 0.084521569871 0.314727090298 0.084521569871 "family" "2_family" 2 42.5 1 71.2 4.26549281841793 -34.05056 34.05056
"2134" "8572_1" "Cacatua_leadbeateri" 12 0.0402817708986667 -0.0704135646964 0.0402817708986667 0.0704135646964 "family" "2_family" 2 36.1 1 396.8 5.98343237541072 -34.21278 34.21278
"2135" "8579_1" "Malurus_cyaneus" 17 0.144398668839467 -0.067784731254 0.144398668839467 0.067784731254 "coop_families" "3_coop_families" 3 14.6 1 10.3 2.33214389523559 -35.26667 35.26667
"2136" "8580_1" "Carduelis_carduelis" 26 -0.0791295940041333 -0.0565043624206667 0.0791295940041333 0.0565043624206667 "no_fam" "1_no_fam" 1 33.4 1 16 2.77258872223978 -34.91667 34.91667
"2137" "8581_1" "Chloris_chloris" 26 -0.189352493633667 -0.218537421683333 0.189352493633667 0.218537421683333 "no_fam" "1_no_fam" 1 32.5 1 26 3.25809653802148 -34.91667 34.91667
"2138" "8582_1" "Passer_domesticus" 25 -0.101397333570567 -0.0366099376371067 0.101397333570567 0.0366099376371067 "no_fam" "1_no_fam" 1 27.3 1 26.5 3.27714473299218 -34.91667 34.91667
"2139" "8583_1" "Petrochelidon_nigricans" 26 0.132700166924233 -0.0758933384697333 0.132700166924233 0.0758933384697333 NA "1_no_fam" 1 53.2 2 15.4 2.73436750941958 -34.91667 34.91667
"2140" "8585_1" "Anas_superciliosa" 17 -0.380441937608667 0.00346919521443 0.380441937608667 0.00346919521443 "no_fam" "1_no_fam" 1 47.1 2 882.8 6.78309867438258 -38.05 38.05
"2141" "8591_1" "Acrocephalus_australis" 17 0.161749920010067 0.00780372798346667 0.161749920010067 0.00780372798346667 NA "1_no_fam" 1 22.9 3 17.7 2.87356463957978 -38.03333 38.03333
"2142" "8592_1" "Anthochaera_chrysoptera" 18 0.186738741574233 0.0775710142699667 0.186738741574233 0.0775710142699667 NA "3_coop_families" 3 19.8 1 67.8 4.21656219494635 -38.03333 38.03333
"2143" "8593_2" "Phylidonyris_novaehollandiae" 14 -0.2247006907225 -0.0494871076712667 0.2247006907225 0.0494871076712667 "family" "2_family" 2 22.4 2 20.2 3.00568260440716 -38.05 38.05
"2144" "8594_1" "Manorina_melanocephala" 12 0.225168041521 0.0166539197520333 0.225168041521 0.0166539197520333 "coop_families" "3_coop_families" 3 24.8 1 60.2 4.09767235231478 -38.05 38.05
"2145" "8599_1" "Anthochaera_carunculata" 18 -0.428931536189067 0.0004343338453 0.428931536189067 0.0004343338453 NA "1_no_fam" 1 25.6 2 106.1 4.66438204561994 -38.05 38.05
